delta_power,delta_rel,theta_power,theta_rel,alpha_power,alpha_rel,beta_power,beta_rel,gamma_power,gamma_rel,spectral_entropy,variance,ptp,mean,label,sample_id
3.893898549954533e-13,0.0013547504049046205,1.6611917679106025e-11,0.05779555351351896,1.6065695301881178e-10,0.5589515734957173,5.7487640624416525e-11,0.2000088174198811,4.283606943548263e-12,0.014903362701352386,2.1717998975685857,2.8791324879762215e-10,7.956285844556987e-05,4.263256414560601e-14,Non-Harmful,epoch_00490
5.324643720730493e-13,0.0016884081184028045,2.0972772780611382e-11,0.06650322854529617,1.817599681874782e-10,0.5763484319027298,5.501683657260781e-11,0.17445462718261937,5.8988479790904325e-12,0.018704843628023785,2.147384026784569,3.1367766717416146e-10,8.647479262435809e-05,2.842170943040401e-14,Non-Harmful,epoch_00491
7.22832655276201e-13,0.0025781604112476613,1.7683045240753092e-11,0.06307092915246162,1.5833484523497532e-10,0.5647401604315414,4.786618508240831e-11,0.17072651950092604,6.4515130976210144e-12,0.023010907904508868,2.223881967901042,2.8033991794629287e-10,8.459245145786554e-05,-2.842170943040401e-14,Non-Harmful,epoch_00492
2.1262844818181748e-09,0.410175851697202,4.6457473111549685e-10,0.08961986866844504,2.8759692544122473e-11,0.005547955358140955,1.1568483497537141e-10,0.02231645206472937,7.956822527244167e-11,0.015349293496818872,1.6252472634443436,6.003347152727656e-09,0.0003506685607135296,4.547473508864641e-13,Harmful,epoch_00493
4.715596945044365e-13,0.0016658281786583933,1.7533271655292143e-11,0.06193790166513766,1.6041126066346223e-10,0.566667595431649,5.031264462126636e-11,0.17773406448786863,6.467813155712487e-12,0.022848147402432337,2.1864745854483942,2.859358305684623e-10,7.709689089097083e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00494
1.991263154366152e-09,0.40693071187606616,4.1074127345858136e-10,0.08393829737616303,2.4384461463911045e-11,0.0049831616883316415,1.4194549962515124e-10,0.029007709545277635,6.325966746961731e-11,0.01292762408625431,1.6405781396821146,5.724850371535695e-09,0.0003371328057255596,2.4158453015843406e-13,Harmful,epoch_00495
3.2306367867343533e-13,0.0010430011342592678,1.86205950289918e-11,0.060116017422845905,1.6836792376961895e-10,0.5435706551280296,6.387094303970942e-11,0.20620537198787176,4.682238700492308e-12,0.01511646340293989,2.2225251831682,3.016333294247886e-10,8.668554073665291e-05,2.842170943040401e-14,Non-Harmful,epoch_00496
3.349712285327655e-09,0.4368749502383537,6.878907703872228e-10,0.08971583840160914,1.8582911251452394e-11,0.0024236136529761387,1.1435587025931948e-10,0.014914479475695337,6.883394331955173e-11,0.008977435373825641,1.3467870362773946,1.0422828822242991e-08,0.0005033594206906855,0.0,Harmful,epoch_00497
6.649105094638785e-13,0.002277998517036082,1.7949405091595427e-11,0.061495069785110046,1.680471178877596e-10,0.5757332451387586,5.089890824355042e-11,0.17438081643656494,5.7268590369051464e-12,0.019620349216413348,2.1491668839185447,2.9274518920097137e-10,8.374042226932943e-05,-4.263256414560601e-14,Non-Harmful,epoch_00498
1.088219033114346e-12,0.0035589467898629657,1.9795812992301487e-11,0.0647408682974911,1.6979072314793342e-10,0.5552890830869653,5.849396113961555e-11,0.19130054602006707,5.657181645878084e-12,0.018501430176836406,2.2336881169329255,3.025522055111196e-10,9.005852916743606e-05,0.0,Non-Harmful,epoch_00499
6.965710560441485e-13,0.002256472803704978,1.8706480591976216e-11,0.060597787322007275,1.750727895988291e-10,0.5671309265159642,5.461124629770053e-11,0.17690771239766412,5.971287320941793e-12,0.019343392645874636,2.191290624293208,3.1304617231775467e-10,8.398927457164973e-05,2.842170943040401e-14,Non-Harmful,epoch_00500
1.3141538638544725e-12,0.004354165070993876,1.927187695451721e-11,0.06385320303494009,1.66173158566707e-10,0.5505788801972481,6.257035075609915e-11,0.20731334681234248,3.875515088968412e-12,0.012840682431965709,2.19578520273905,2.929162468134905e-10,8.495614747516811e-05,1.4210854715202004e-14,Non-Harmful,epoch_00501
1.002970059435504e-12,0.003422157196584652,1.802074884715149e-11,0.061487214673021574,1.6704765348762862e-10,0.5699704833432551,5.253127007822864e-11,0.17923791667831163,5.08875905823325e-12,0.017362964396583858,2.1794552041029265,2.9786137445420025e-10,7.66813027439639e-05,-1.0658141036401503e-14,Non-Harmful,epoch_00502
2.547273059150257e-09,0.40778854256972097,8.749309679534356e-10,0.14006618685390057,4.332855428612614e-11,0.0069363933876357056,1.1415629119077009e-10,0.018275083404437974,9.67129640261355e-11,0.015482611299226746,1.679970291191725,7.083460040746559e-09,0.00042844092240557075,-4.547473508864641e-13,Harmful,epoch_00503
3.077739396672996e-09,0.42253832240446704,6.535085302766808e-10,0.08971922650716099,3.864286148014262e-11,0.0053052217092773215,1.1136722186805281e-10,0.015289442358193532,1.0097922411439475e-10,0.013863289400371025,1.4976363208695298,9.818920787552088e-09,0.0005162961897440255,-9.094947017729282e-13,Harmful,epoch_00504
2.1571009423126952e-09,0.41975555326068414,4.6155253577429e-10,0.08981463788388824,1.7064163450319914e-11,0.0033205573413455296,1.4275487389414643e-10,0.027779020395703978,8.425533361278159e-11,0.01639545163699153,1.5134045749592822,5.979852168991329e-09,0.00034772686194628477,-2.842170943040401e-14,Harmful,epoch_00505
6.537388360684793e-13,0.0021506648366213027,1.8483005273864372e-11,0.0608052441195681,1.696841139819938e-10,0.5582254520306459,5.961473767976747e-11,0.1961200910799932,4.262462561729907e-12,0.014022615520377332,2.1739138678303833,3.0703201092663335e-10,9.449527715332806e-05,-2.842170943040401e-14,Non-Harmful,epoch_00506
1.0876809435761414e-12,0.0036442901755786303,1.8550271778730587e-11,0.06215294438760109,1.6253011436706544e-10,0.5445594156280299,5.951281709191264e-11,0.19939852392374174,5.3259062741603524e-12,0.0178445232727537,2.253705327551618,3.002885717862114e-10,8.346483809873462e-05,4.263256414560601e-14,Non-Harmful,epoch_00507
8.60997850706674e-13,0.002828095166696517,1.695858958903479e-11,0.05570339718197324,1.6893989679411803e-10,0.5549120769506122,5.7929443739775793e-11,0.19027919723076236,6.07285912095773e-12,0.019947347736017158,2.201611570077562,3.0427335651062037e-10,8.452633483102545e-05,3.552713678800501e-15,Non-Harmful,epoch_00508
5.870079812855811e-13,0.001910963942397016,1.8474665916014266e-11,0.06014299896913786,1.6792772034035508e-10,0.5466770959341145,6.36489921640622e-11,0.20720489818392993,5.646462626889698e-12,0.018381669118786807,2.2240288887587814,3.09682085530838e-10,8.659265586175025e-05,8.526512829121202e-14,Non-Harmful,epoch_00509
7.480380247518181e-13,0.0024569978265884676,1.7362524504065113e-11,0.057028765328781914,1.7054201106869726e-10,0.5601604954197846,5.627624581616697e-11,0.18484436497029094,4.773335616744048e-12,0.01567844795030113,2.2176059810934903,3.007394888676629e-10,8.558372792322189e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00510
3.3109763819538784e-09,0.42816302982663573,6.749181664933435e-10,0.08727788232675261,3.731930389716531e-11,0.004825992210250039,1.2927775083076964e-10,0.016717713175655704,1.1075729482862284e-10,0.014322717367509665,1.4411192756940767,1.024287143991387e-08,0.0004995418712496758,1.8189894035458565e-12,Harmful,epoch_00511
6.658855866877034e-13,0.0021820750724056946,1.8666658876172887e-11,0.06116974422199118,1.7634870647098566e-10,0.5778862377175894,5.231416471893069e-11,0.17143100413801485,4.008801103572157e-12,0.01313664859732093,2.135889733439044,3.000252268847703e-10,8.205509220715612e-05,-2.842170943040401e-14,Non-Harmful,epoch_00512
6.483149520702947e-13,0.002072610092686677,1.842275073812849e-11,0.05889603346793698,1.7874775271042864e-10,0.5714420053550259,5.735932854990938e-11,0.18337310111796262,7.247152259814288e-12,0.023168555451270115,2.1412114016693757,3.107573920413387e-10,8.840054215397686e-05,-2.1316282072803006e-14,Non-Harmful,epoch_00513
9.621880115578962e-13,0.0033164613329339345,1.6411101861138477e-11,0.05656564423951041,1.6040134498407355e-10,0.5528699713572219,5.304646229654236e-11,0.18284008836336954,6.134882993323945e-12,0.02114566174701149,2.2365635883876513,2.9114916033634586e-10,8.817949856165797e-05,0.0,Non-Harmful,epoch_00514
2.123863529490677e-09,0.4198456022695463,4.508374489703426e-10,0.08912160205228017,4.167223857654001e-11,0.008237773218547309,7.287428950217278e-11,0.014405798461703522,6.593110432606686e-11,0.013033268766902351,1.518464800037874,5.890868237656832e-09,0.000338418991304934,5.115907697472721e-13,Harmful,epoch_00515
1.9851271737536536e-09,0.4034833790727221,4.162971963678208e-10,0.08461372233970192,2.86017737272104e-11,0.005813401007002873,1.1369853929882323e-10,0.023109587858382137,8.21339480802652e-11,0.01669398482181143,1.6785938927481816,5.853131312960613e-09,0.0003216586192138493,-2.8421709430404007e-13,Harmful,epoch_00516
2.0655566146388082e-09,0.40602123119350575,4.2017668858140844e-10,0.08259306726698733,3.84684749332731e-11,0.007561650667839605,1.4815005298929318e-10,0.029121480616794603,8.59829572992521e-11,0.016901452101038456,1.640690648052623,6.0416924796413696e-09,0.0003305189311504364,5.684341886080802e-14,Harmful,epoch_00517
3.9437095082639484e-13,0.0013191851789266006,1.8681429883940504e-11,0.06249006264890791,1.6721549145337633e-10,0.559341902718708,5.553872346828609e-11,0.18577905066876535,5.491072819965165e-12,0.018367838364680898,2.1981973242509825,2.9961685910073754e-10,8.156477997545153e-05,-3.907985046680551e-14,Non-Harmful,epoch_00518
1.3578181547874157e-12,0.004372311131078647,1.919285574653734e-11,0.061802927381620056,1.7683452618877382e-10,0.5694249737994151,5.3063160934457496e-11,0.1708687193391299,4.053435321768606e-12,0.013052469739035847,2.1862017257552804,3.0917077231684686e-10,8.93564720172435e-05,1.4210854715202004e-14,Non-Harmful,epoch_00519
2.318139014079179e-09,0.38846306991864693,8.27263868519168e-10,0.1386290727372036,2.1184574927612942e-10,0.03550013593369873,1.183961427161928e-10,0.019840280840244542,8.725316649749182e-11,0.014621484178420713,1.794003458859885,6.609954805725238e-09,0.00046284671407192945,6.821210263296962e-13,Harmful,epoch_00520
6.105293137367851e-13,0.0019456292376436618,1.8767551748788414e-11,0.05980826240421209,1.7555745746022922e-10,0.5594649010878859,6.109782818564113e-11,0.19470600051443543,5.200815879303697e-12,0.01657391251607814,2.1604913969018624,3.1082592055753366e-10,7.916006143204868e-05,2.1316282072803006e-14,Non-Harmful,epoch_00521
8.98945739895296e-13,0.003037984319233349,1.813982265178732e-11,0.061303473974104926,1.6629163324122231e-10,0.5619820549629372,5.4746483388323774e-11,0.1850155695562543,6.624448710933206e-12,0.022387303720605753,2.199340167782644,2.93742585810719e-10,7.927270780783147e-05,2.1316282072803006e-14,Non-Harmful,epoch_00522
3.887667077151491e-09,0.44236979541524496,9.503964386314845e-10,0.10814369383420441,3.1383621396097183e-11,0.003571078978952402,9.975818608676246e-11,0.011351282785904413,8.112472239113488e-11,0.009231018535048922,1.2961107724693541,1.0392624538724249e-08,0.000556816637981683,-9.094947017729282e-13,Harmful,epoch_00523
2.9067392937065506e-09,0.4248942411819609,8.790788721957377e-10,0.12849984556558244,2.5350818666503017e-11,0.0037056700901820596,1.1528224815732235e-10,0.016851447069439533,6.475976048817e-11,0.009466294191337411,1.531621194709014,8.378551186183358e-09,0.0004522157250903547,-9.094947017729282e-13,Harmful,epoch_00524
8.953964956634475e-13,0.002962860993792957,1.8019293522575364e-11,0.05962572131152479,1.695308615712321e-10,0.5609764829617058,5.349273107801977e-11,0.17700708806670742,4.433707253333891e-12,0.014671107539980245,2.22278315805544,3.089058453475957e-10,8.438921940978616e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00525
2.0533175160153405e-09,0.4121747199736408,4.2020342587434367e-10,0.08434994979628282,2.350974016157581e-11,0.0047192509157352215,1.2137798838934843e-10,0.024364930404153697,7.773018383464003e-11,0.015603245238815278,1.5906027116582286,5.871195973838894e-09,0.00034919267636723816,-5.400124791776761e-13,Harmful,epoch_00526
2.30732544181933e-09,0.40271034455109317,6.773993727060557e-10,0.11823028075573515,3.856684936687227e-11,0.006731286759676523,1.0181855098628789e-10,0.0177709580998898,1.0917806329141522e-10,0.019055454721999994,1.7033104035953603,7.014257619175623e-09,0.00039716868195682764,9.094947017729282e-13,Harmful,epoch_00527
2.48151055259882e-09,0.4038343840698469,6.014330127673828e-10,0.0978755983994617,3.9780905999875493e-11,0.006473838144825076,1.288924574710526e-10,0.020975613470416078,1.1406359537446953e-10,0.01856240415121378,1.725773183879327,8.336426660093821e-09,0.0004500683571677655,9.094947017729282e-13,Harmful,epoch_00528
6.043543486836112e-13,0.001965708319574584,1.9158503342803224e-11,0.06231448403337522,1.721223025219487e-10,0.5598408330951803,5.8192325849519555e-11,0.1892749498815639,6.245842981266597e-12,0.0203150776324764,2.2099770975832684,3.01872749020049e-10,8.011993486434221e-05,3.907985046680551e-14,Non-Harmful,epoch_00529
4.575628070879745e-13,0.001560269714330248,1.887729734898272e-11,0.06437078120372976,1.6322206780605697e-10,0.5565803102068653,5.165042273546326e-11,0.17612574509580547,4.816124170477221e-12,0.016422778615843025,2.249341738329808,2.9391084011010093e-10,8.355944009963423e-05,4.973799150320701e-14,Non-Harmful,epoch_00530
4.706097707710133e-13,0.0016247359689170323,1.587481079749764e-11,0.05480629112351517,1.562291337964261e-10,0.5393663898136802,6.125107929536022e-11,0.2114635901059169,4.15957483843217e-12,0.014360540887901311,2.2446713336108886,2.9008143109798823e-10,8.349577547051013e-05,3.552713678800501e-14,Non-Harmful,epoch_00531
5.311607273808527e-13,0.0018071909322694814,1.7562388500945436e-11,0.05975326791271827,1.6544970254939173e-10,0.562916621619044,5.5036351127510375e-11,0.1872525387810164,6.772359908112369e-12,0.0230418906841177,2.1806332716336216,2.9816471514010345e-10,7.797633588779718e-05,-7.105427357601002e-15,Non-Harmful,epoch_00532
1.4150832727821694e-09,0.3855015754821984,3.026327868860257e-10,0.08244420549736098,4.9508291563582496e-11,0.013487209384978018,8.786270756094838e-11,0.023935843806763182,9.011047550494533e-11,0.024548188041477768,1.8703447280060033,6.198984880967373e-09,0.0003345658187754452,9.094947017729282e-13,Harmful,epoch_00533
6.769867869418911e-13,0.0020549258885763973,2.0567358796977353e-11,0.06243016683156627,1.867709112368665e-10,0.5669244779020846,6.451614166947534e-11,0.19583231505380466,4.4761195889132105e-12,0.013586814692752951,2.1278180739489216,3.263998515912192e-10,8.569090277887881e-05,2.842170943040401e-14,Non-Harmful,epoch_00534
7.733975677763627e-13,0.002676870920480716,1.839347185846052e-11,0.06366318177875473,1.6293125182365031e-10,0.5639349646498591,5.1825031191412435e-11,0.17937594418374636,6.1136055527939714e-12,0.021160310822564997,2.199316965343906,2.870460258375118e-10,7.955345063237473e-05,2.842170943040401e-14,Non-Harmful,epoch_00535
6.758352016043856e-13,0.0020877803057490563,1.9351757555349097e-11,0.05978116885562679,1.8151131292443168e-10,0.5607221161233805,6.38903307429578e-11,0.19736908337459289,5.995102363761523e-12,0.018519983298143878,2.1673953865547304,3.2222882695442934e-10,8.366195834241807e-05,-7.105427357601002e-14,Non-Harmful,epoch_00536
1.0479875430999264e-12,0.0033869773233177634,1.8555787006761804e-11,0.05997020691898054,1.7296368504116089e-10,0.5589990862477542,5.886615283764995e-11,0.1902487544673679,5.26122580831595e-12,0.017003687327150966,2.171047648210038,3.1370112063555666e-10,8.162637095665559e-05,-3.552713678800501e-14,Non-Harmful,epoch_00537
2.1541854966500296e-09,0.39385720046473593,5.221769683316779e-10,0.09547142491401236,4.628805845563466e-11,0.008463006155521488,1.0853317550241215e-10,0.019843496638243564,1.1121229978594549e-10,0.020333330216480195,1.7954722159506997,7.43863992624938e-09,0.00041143898852169514,0.0,Harmful,epoch_00538
7.17216650653052e-13,0.0023525760199816317,1.833706038574523e-11,0.06014825297374151,1.664234028364575e-10,0.5458932197409199,5.866294684178305e-11,0.19242308704876518,6.020942750449565e-12,0.019749577090119697,2.2742825890739575,2.974480384221323e-10,8.507299207849428e-05,-4.263256414560601e-14,Non-Harmful,epoch_00539
2.3092647793987453e-09,0.394795271829188,6.726600110251724e-10,0.11499893570907498,2.8012045807934705e-11,0.0047889801714789265,1.394028711909634e-10,0.023832518001653792,1.1840170163757158e-10,0.020242127451150994,1.8074144772269447,6.944481878434772e-09,0.00039621186442673206,0.0,Harmful,epoch_00540
2.1651618276052886e-09,0.41571009716154267,4.798842660053149e-10,0.09213756325457109,2.3480748595483547e-11,0.004508293170330959,1.1324953995417442e-10,0.021743860739462658,7.232295491654828e-11,0.013885974818159922,1.5667314825941145,5.968491478824944e-09,0.0003443785826675594,-5.684341886080801e-13,Harmful,epoch_00541
5.348667472468427e-13,0.001787293536705236,1.6936286249304155e-11,0.056593749947968494,1.6917029582730336e-10,0.5652940248968467,5.493785873271484e-11,0.18357858352351733,5.145540243889357e-12,0.017194171946748216,2.1928232184296816,3.014626603903281e-10,7.95308078522794e-05,7.815970093361102e-14,Non-Harmful,epoch_00542
5.42980807885507e-13,0.0020333877648656376,1.5036414387908925e-11,0.056309284968817284,1.538028523984103e-10,0.5759703358323995,4.965084994621588e-11,0.1859355419742633,4.286963985839984e-12,0.016054085136402704,2.116377965319446,2.794763864777394e-10,7.840145553927869e-05,5.684341886080802e-14,Non-Harmful,epoch_00543
4.996189551485786e-13,0.0015954976508094625,2.2071408611358534e-11,0.07048347591016828,1.7634856075421368e-10,0.5631566046634573,5.244432796022713e-11,0.16747723679526905,5.285767537641789e-12,0.01687972324133384,2.2371552574357154,3.132472614630899e-10,8.082230488071218e-05,-4.263256414560601e-14,Non-Harmful,epoch_00544
2.1118637949513186e-09,0.4147271331528401,4.481313948395682e-10,0.08800389925803985,3.034779719190972e-11,0.005959690656657456,1.0477790250013053e-10,0.020576250810080587,1.213890177612087e-10,0.023838336285084975,1.5702120126099122,5.936868774369941e-09,0.00036589469527825713,0.0,Harmful,epoch_00545
3.4449496749168473e-13,0.0010901844705105334,1.774574722736809e-11,0.05615796998645275,1.7745063057850174e-10,0.5615580487214337,5.905052873544578e-11,0.18687056554570095,4.8632821402806725e-12,0.015390281906435085,2.1716559585488566,3.1247146536905746e-10,8.362732478417456e-05,2.1316282072803006e-14,Non-Harmful,epoch_00546
6.15417439231436e-13,0.002222078279639752,1.7886016669479976e-11,0.0645807652122443,1.5833205579962595e-10,0.571687117938088,4.9661276881139e-11,0.1793112083963153,6.295016428698591e-12,0.022729318970316274,2.1818713455294474,2.779791119511543e-10,7.866861415095627e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00547
2.0898480723730017e-09,0.40415797589604363,4.5488359433354386e-10,0.08797042961377002,3.523618549716723e-11,0.006814363970803933,8.421278951953326e-11,0.01628600232079426,1.4315990493757313e-10,0.027685848638432847,1.6687722670116658,6.017973230854068e-09,0.00034368023625575006,-4.831690603168681e-13,Harmful,epoch_00548
6.501320749113804e-13,0.0022176766205973452,1.6057182276527082e-11,0.054772928611741115,1.6032603022964054e-10,0.5468908590026454,6.332066641856482e-11,0.21599420630990396,6.46324053305003e-12,0.022046870130805283,2.201875168806444,2.97047220154667e-10,8.352768782060593e-05,4.263256414560601e-14,Non-Harmful,epoch_00549
2.9258200306969684e-09,0.41795454524461517,5.99851050775424e-10,0.08568895916732938,3.328537619140537e-11,0.004754829115740522,1.3089828526657854e-10,0.018698871672862334,9.182679790165071e-11,0.013117494294107737,1.532398144518856,9.42108258072949e-09,0.00046852766536176205,-4.547473508864641e-13,Harmful,epoch_00550
2.3738526699901286e-09,0.40452197768180503,6.131848813428764e-10,0.10449121970422655,2.7013185958935093e-11,0.0046032458314442205,1.5760676097542614e-10,0.02685735279690632,9.52175790470966e-11,0.01622577671863911,1.722544825403166,7.4002848293730494e-09,0.0004311092779971659,-9.094947017729282e-13,Harmful,epoch_00551
3.8584144768094575e-09,0.4424981621380695,8.300445764747311e-10,0.09519277977788881,2.3980496408060326e-11,0.002750177735311586,1.0913521301947338e-10,0.012516055876297843,1.1064721881781647e-10,0.012689458653767768,1.2956014232796447,1.1064817506678537e-08,0.0005095811211504042,0.0,Harmful,epoch_00552
2.482209549015124e-09,0.41169492942089153,5.152254213547369e-10,0.08545438621999077,2.0855504823114046e-11,0.0034590575117220634,1.4097248455385847e-10,0.023381449443587995,1.1898213230637777e-10,0.01973416812519196,1.5955602765987733,8.483022284622166e-09,0.0004674244555644691,9.094947017729282e-13,Harmful,epoch_00553
2.287517286703178e-09,0.42260566063638405,4.975500029341662e-10,0.09191950107300408,3.239704511603936e-11,0.005985167733382503,1.0184386146916413e-10,0.01881506758795533,8.927652627582772e-11,0.016493324699851004,1.4876982893975395,6.24359808298891e-09,0.0003453035606071353,1.4210854715202004e-13,Harmful,epoch_00554
1.99557814717366e-09,0.4150254123900792,4.234735314148641e-10,0.08807085668915313,2.6048859250171752e-11,0.0054174468526352665,7.735409621872913e-11,0.01608752617816984,8.951357537145821e-11,0.018616363676694923,1.5624848160704632,5.6545070847846546e-09,0.00031437468715012074,2.8421709430404007e-13,Harmful,epoch_00555
1.1479315761842024e-12,0.003678222114941418,1.9833030183435962e-11,0.06354933668564655,1.8204722451731215e-10,0.5833188502481217,4.976137996668198e-11,0.15944627019658017,8.01792627517367e-12,0.025691177377789358,2.1593093016026987,3.0830604735854195e-10,9.133663115790114e-05,-7.105427357601002e-15,Non-Harmful,epoch_00556
6.097375208902189e-13,0.0021077799304746593,1.71476275561723e-11,0.05927702327615443,1.6491825960418538e-10,0.5701000608507704,5.198442642063289e-11,0.17970311314723017,5.030730497977698e-12,0.017390553174065425,2.1651736775814387,2.9069985307828006e-10,8.343293302459642e-05,-1.1723955140041653e-13,Non-Harmful,epoch_00557
1.8457130268600963e-09,0.39183552999286114,5.614533213349482e-10,0.11919369724869328,3.139728581291745e-11,0.006665484800619753,1.1251032744352685e-10,0.023885372829871857,1.1176504513543684e-10,0.023727153169537364,1.8354026891268573,6.064862390076087e-09,0.0003511756076477468,0.0,Harmful,epoch_00558
7.406246839772312e-13,0.0024803657876154624,1.829823293754418e-11,0.06128112110492155,1.6918623446660064e-10,0.5666078336100193,5.5156636853334606e-11,0.18472059866579763,5.492211069615949e-12,0.0183935166220535,2.1706197810104437,2.9666741285794274e-10,8.17188192741014e-05,-4.973799150320701e-14,Non-Harmful,epoch_00559
2.7704620819690717e-09,0.4229329750162478,7.162469020660645e-10,0.10934076127895312,3.602205339570119e-11,0.005499051695380003,1.1881519206002888e-10,0.018138079918913634,1.0717271948373908e-10,0.01636076428796457,1.504726771189515,8.772905069065473e-09,0.0005493868375197053,9.094947017729282e-13,Harmful,epoch_00560
7.304972599042614e-13,0.0024942225973424562,1.7141800348965952e-11,0.058529262375504584,1.6623738496868157e-10,0.5676038294330418,5.6215393993454266e-11,0.19194282266761598,4.424360400615002e-12,0.015106613392974734,2.1364391539756302,2.9939348222818296e-10,8.180996519513428e-05,-6.394884621840902e-14,Non-Harmful,epoch_00561
3.306378282275091e-09,0.43030339000768086,8.626900825647876e-10,0.1122734410166165,2.7944167813043208e-11,0.003636749674215159,1.0866226148043001e-10,0.014141678746073928,1.216193612832428e-10,0.015827960076830114,1.452789964051361,9.35011357228177e-09,0.00047411437844857574,0.0,Harmful,epoch_00562
4.288995916236493e-13,0.0015504551860380923,1.7607271326700036e-11,0.06364959462217544,1.5401858260988277e-10,0.5567711296943137,5.36841495736573e-11,0.194066093183783,4.458280207682297e-12,0.016116507928217984,2.2088209606532754,2.8150398678761235e-10,8.373743912670761e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00563
1.6876371411456148e-09,0.39152226214726393,6.142716404977655e-10,0.14250754288172235,4.087071306391188e-11,0.009481774040296395,7.543577481422536e-11,0.01750067267543548,1.1547687892715652e-10,0.026789982135955504,1.8188010728657629,5.47399681138927e-09,0.0003270972811151296,0.0,Harmful,epoch_00564
2.065785320581881e-09,0.40211558030467326,5.839532850326901e-10,0.11366946591313676,1.9866802647428017e-11,0.0038671738034805575,8.528259261980642e-11,0.016600688793519395,8.528757127618247e-11,0.016601657914210616,1.742305543163095,6.688480880256975e-09,0.00037398148560896516,0.0,Harmful,epoch_00565
3.4020826156222483e-09,0.4310424580137785,7.33956163206928e-10,0.09299194182126355,3.4504898938081396e-11,0.004371756401061796,1.0637570772159544e-10,0.01347775809991177,1.2281698921756679e-10,0.01556086165429848,1.4198482881882677,9.97050264572863e-09,0.0005243059131316841,-1.3642420526593924e-12,Harmful,epoch_00566
1.9719084143332566e-09,0.40718908172821605,3.940856356521305e-10,0.08137668409804352,3.350084445963297e-11,0.006917754391372234,1.0359172547547146e-10,0.021391165666921244,8.59033469358117e-11,0.017738605252617994,1.6354028465536397,5.721896734200982e-09,0.0003196729812771082,-1.1368683772161603e-13,Harmful,epoch_00567
2.2311699154897724e-09,0.4133169073366046,4.899698494154059e-10,0.09076530722408162,2.7752128720082148e-11,0.0051409908026094015,1.518781211906628e-10,0.02813492370384488,8.659843588748606e-11,0.016042076155973087,1.5809969778261064,6.2267333511556444e-09,0.0003681463422253728,-2.5579538487363607e-13,Harmful,epoch_00568
2.7333957319797264e-09,0.4166087267082954,8.777696208772667e-10,0.13378468394404208,2.4394939193705945e-11,0.0037181387373628576,1.1573072708492838e-10,0.017639023244159675,1.2406640645390432e-10,0.018909500375417387,1.6069542561098553,7.554837644363488e-09,0.00047358995652757585,0.0,Harmful,epoch_00569
8.079347737707798e-13,0.0026351681479577418,1.5590752809862413e-11,0.05085095547439348,1.5821793181158839e-10,0.516045190628143,7.121058170217465e-11,0.23226114630925881,4.9646157410793146e-12,0.0161926404116547,2.2997237404643656,2.990904468536115e-10,7.961175288073719e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00570
2.216151706591063e-09,0.41495882004243734,4.927955439548715e-10,0.09227249959175207,3.2929619100952046e-11,0.00616583957043127,1.4498210097746433e-10,0.027146878695152192,8.357119336832586e-11,0.015648118171026435,1.5708465957630868,6.215910008933179e-09,0.00038202310679480433,-2.8421709430404007e-13,Harmful,epoch_00571
6.807593768212716e-13,0.0021231223923609747,2.0051299813236834e-11,0.06253511163989939,1.8359861547745382e-10,0.5725992839743054,5.866916671991122e-11,0.18297481583849795,6.069480909618591e-12,0.018929230015735616,2.1128661699684863,3.1487301654919975e-10,8.943873399402946e-05,4.263256414560601e-14,Non-Harmful,epoch_00572
2.2388046971855147e-09,0.3918250677279175,8.732931600086147e-10,0.1528396612696353,9.661778668790255e-11,0.01690959057764203,9.3102066854589e-11,0.016294285828848072,7.268680449201703e-11,0.012721302634756121,1.7565522242754716,6.496824411783564e-09,0.00034892038092948496,-1.3642420526593924e-12,Harmful,epoch_00573
2.0587322957510423e-09,0.42009458499827557,4.3677054160917717e-10,0.08912520573727267,1.697682055698535e-11,0.0034642048415892703,8.302207966243147e-11,0.016941069110085274,6.039792234055485e-11,0.012324497057135468,1.5062483502722057,5.797965663134619e-09,0.0003377541434019804,-5.684341886080801e-13,Harmful,epoch_00574
1.2432523543645657e-12,0.004324864082161389,1.8406693487113546e-11,0.06403080376586837,1.6635919725116466e-10,0.5787086703700594,4.596286827703022e-11,0.15988962934724743,3.843596177010439e-12,0.0133706009032908,2.1770558861511233,2.936653142882051e-10,8.35190003272146e-05,-4.263256414560601e-14,Non-Harmful,epoch_00575
2.1843724606895876e-09,0.4177597777541516,4.550252353727191e-10,0.08702327310143229,2.484138589275986e-11,0.004750898501251162,1.0429372383075064e-10,0.019946105196241425,1.0229594168270628e-10,0.019564030691463632,1.5353093363743333,6.071373626070908e-09,0.00032902538077905774,-6.110667527536862e-13,Harmful,epoch_00576
2.9452218441861078e-09,0.4304344991709376,8.186340667848402e-10,0.11964068011935285,2.0102175132818978e-11,0.0029378668715980953,1.320648594822782e-10,0.019300845456361022,8.38376468942359e-11,0.012252596735225775,1.4709022409541739,8.507969440074703e-09,0.00044795998837798834,1.8189894035458565e-12,Harmful,epoch_00577
